                     timestamp      open      high       low     close       volume  Bollinger_High  Bollinger_Med  Bollinger_Low      SMA200        RSI     Regime  Buy_Signal  Sell_Signal  Buy_Signal_Bollinger  Buy_Signal_Regime  Sell_Signal_Bollinger  Sell_Signal_Regime
4307 2023-11-24 12:00:00+00:00  190.8000  190.9000  190.6700  190.7700      30381.0      191.968513     191.219920     190.471327  181.891910  55.886954    Uptrend       False        False                 False               True                  False               False
4308 2023-11-24 13:00:00+00:00  190.7989  191.3500  190.5900  190.8500      95854.0      191.932314     191.237420     190.542526  181.900910  55.939192    Uptrend       False        False                 False               True                  False               False
4309 2023-11-24 14:00:00+00:00  190.8800  190.9000  189.6900  190.0000    4581689.0      192.062802     191.193420     190.324038  181.909350  55.240670    Uptrend        True        False                  True               True                  False               False
4310 2023-11-24 15:00:00+00:00  189.9900  190.0900  189.2500  189.4850    5631990.0      192.262321     191.132670     190.003019  181.917593  54.823802    Uptrend       False        False                  True               True                  False               False
4311 2023-11-24 16:00:00+00:00  189.4900  189.7889  189.3500  189.6000    4462012.0      192.374386     191.061670     189.748954  181.925703  54.900183    Uptrend       False        False                  True               True                  False               False
4312 2023-11-24 17:00:00+00:00  189.6000  190.0000  189.5000  189.9800    5335888.0      192.394631     191.001745     189.608859  181.933973  55.151995    Uptrend       False        False                 False               True                  False               False
4313 2023-11-24 18:00:00+00:00  189.9700  190.0000  189.8400  189.9000    3803834.0      192.307002     190.901120     189.495238  181.942280  55.086917    Uptrend       False        False                 False               True                  False               False
4314 2023-11-24 19:00:00+00:00  189.9000  190.0000  189.8500  189.9200      40750.0      192.268697     190.824620     189.380543  181.949940  55.100229    Uptrend       False        False                 False               True                  False               False
4315 2023-11-24 20:00:00+00:00  189.9700  190.0900  189.9400  189.9900       5696.0      192.175010     190.741005     189.307000  181.957221  55.146992    Uptrend       False        False                 False               True                  False               False
4316 2023-11-24 21:00:00+00:00  189.9700  189.9900  189.9000  189.9000       3176.0      192.014309     190.640755     189.267201  181.964611  55.072875    Uptrend       False        False                 False               True                  False               False
4317 2023-11-27 09:00:00+00:00  189.6000  189.6000  189.2000  189.2800      17024.0      191.939601     190.523255     189.106909  181.971633  54.565146    Uptrend       False        False                 False               True                  False               False
4318 2023-11-27 10:00:00+00:00  189.2700  189.5100  189.2700  189.5100       5547.0      191.859808     190.431250     189.002692  181.978780  54.720780    Uptrend       False        False                 False               True                  False               False
